,Date,Time,In_Temperature,In_Humidity,Out_Temperature,Out_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01
1394,23/06/2021,04:56:19,38.3632155845477,33.087052719920656,25.5770703125,40.53068948058258,0.044691591637418426,0.2612989226308555,0.10152804517015114,0.20613137189073688,0.44267177781168887,0.025321068213032205,0.1766599236990689
1395,23/06/2021,05:16:19,38.25515627781593,33.200478116019426,25.496223958333324,40.51064962884667,0.04687304135510395,0.26766825576071995,0.10269065160994964,0.2007808820387607,0.4425780192278348,0.025783610560048846,0.17115942011292562
1396,23/06/2021,05:36:19,38.138907962666266,33.33475750871036,25.36834635416667,40.97002562809557,0.04847943842514901,0.27425635891957834,0.1036469891652678,0.19584918052800243,0.4424780100717234,0.02620239890126659,0.1666215046543571
1397,23/06/2021,05:56:19,38.02443986673788,33.45947458101269,25.247747395833333,41.2026244218021,0.048816969327026616,0.27604402258507466,0.10439705783610559,0.1967367617884938,0.4426405249504046,0.0264649229360598,0.16562141309323963
1398,23/06/2021,06:16:19,37.91709264769461,33.5836830192518,25.09493489583333,41.00301899811125,0.04905449107279214,0.2776191667938346,0.10518462994048519,0.19541164047001364,0.44252801464977876,0.026727446970852997,0.16483384098886034
1399,23/06/2021,06:36:19,37.81063553826199,33.70707764298975,24.992838541666668,41.50615312328024,0.05124219136273567,0.28480732488936344,0.1062472272241721,0.1904424355257135,0.44196546314665075,0.027164987028841743,0.15977087746070562
1400,23/06/2021,06:56:19,37.68708832430509,33.82518247247018,24.94795572916666,41.39966644460698,0.051204687929194304,0.28669499771097184,0.10687228444987032,0.19150503280940034,0.44250301236075074,0.027390007630093048,0.15912081794597865
1401,23/06/2021,07:16:19,37.590956486355886,33.933928435187305,24.81295572916667,41.6349031557941,0.05181099343812123,0.2920517381352057,0.10755984739813826,0.18742965969784842,0.44254676636654877,0.027671283381657197,0.1564518235922483
1402,23/06/2021,07:36:19,37.47132575468579,34.0469469240355,24.793085937500003,41.71463757186182,0.05208601861742812,0.2937768960781322,0.10840992522508774,0.18771718602166965,0.4424967617884932,0.0279588097054784,0.15503919426217028
1403,23/06/2021,07:56:19,37.408840060018825,34.09140154116121,24.80677083333333,41.77633471377664,0.05312986418434251,0.29830231039218735,0.10923500076300932,0.18534821913627353,0.4421654814588736,0.028327593468640347,0.15205142072333255
1404,23/06/2021,08:16:19,37.361842272576986,34.160168866509,24.023177083333334,43.84517633518259,0.06014925682893235,0.3266611567221116,0.11051636807569054,0.17370340302151666,0.4344210224324736,0.028946400122081453,0.12998065008393112
1405,23/06/2021,08:36:19,37.32623788815136,34.13219399303171,25.049075520833338,41.49816638318821,0.05236729436899168,0.29324559743628864,0.11049761635891961,0.19133001678620487,0.44277803754005784,0.028852641538226746,0.15339529375858363
1406,23/06/2021,08:56:19,37.421835660334175,33.98977645532921,25.101471354166662,41.34051655625385,0.05404244773386413,0.2918954738287802,0.1112851884632993,0.19391775370059516,0.43979026400122057,0.029340186174271345,0.15011999389592634
1407,23/06/2021,09:16:19,37.537905953561705,33.813178708578114,25.192591145833333,41.8964879430038,0.05725524187395026,0.29666466046085804,0.1121227651457348,0.1923613612086067,0.4360899252250876,0.03009025484510905,0.14010032656798366
1408,23/06/2021,09:56:19,35.93499656672007,36.3169807482007,25.38794270833333,41.67938096840557,0.05828033572409552,0.323017073096292,0.13841267205859917,0.4900948695254084,0.46008587211964036,0.043453978330535596,0.026864959560506163
1409,23/06/2021,10:16:19,37.13130388342108,34.45436280867729,25.48075520833334,41.56340800025068,0.05846785289180678,0.2375217457652985,0.12691161910575322,0.42485764687929184,0.440484077521746,0.032034182817030396,0.08868311918205385
1410,23/06/2021,10:36:19,37.54538287429109,33.83087917397829,25.157994791666667,42.75131968328703,0.06933134747443903,0.26294282313444217,0.1234988066534412,0.39121081641996025,0.4272766183427441,0.030534045475354807,0.07366299404852739
1411,23/06/2021,10:56:19,37.7613234658325,33.51796749828336,24.742369791666665,45.3377561913528,0.07226286586296338,0.24900404700137324,0.12234245078589964,0.34185629787883426,0.4260452556081187,0.030396532885701155,0.08651417060888233
1412,23/06/2021,11:16:19,37.76381577274231,33.50108084738436,25.072643229166676,45.63821074903568,0.07535689913016963,0.2568297634671144,0.1221424324736762,0.2990648802075385,0.42442010682130316,0.030752815504349204,0.08610163283992067
1413,23/06/2021,11:36:19,37.70026194654257,33.55204598051931,25.014401041666662,45.2324255730778,0.07624448039066056,0.26260529223256546,0.1230550160231956,0.255573398443461,0.4228949671905997,0.0313153670074775,0.08582660766061312
1414,23/06/2021,11:56:19,37.7080949111162,33.54421301594568,24.67967447916667,45.51956289064357,0.0781384037845263,0.26411793071875467,0.12409261101785443,0.21288198992827717,0.4220823927971924,0.031846665649320954,0.0878392919273614
1415,23/06/2021,12:16:19,37.74138501055416,33.50219984232344,24.862994791666672,43.62681377044046,0.08143245536395538,0.27348128795971305,0.12495518998931801,0.1749285151838852,0.4196946741950256,0.032390465435678306,0.08422646116282628
